1739582157200,POST,210,201
1739582157214,POST,205,201
1739582157215,POST,205,201
1739582157199,POST,220,201
1739582157214,POST,205,201
1739582157215,POST,203,201
1739582157215,POST,203,201
1739582157200,POST,218,201
1739582157200,POST,218,201
1739582157215,POST,203,201
1739582157210,POST,208,201
1739582157199,POST,219,201
1739582157200,POST,218,201
1739582157214,POST,204,201
1739582157210,POST,208,201
1739582157215,POST,203,201
1739582157199,POST,219,201
1739582157214,POST,203,201
1739582157211,POST,206,201
1739582157214,POST,203,201
1739582157214,POST,201,201
1739582157214,POST,201,201
1739582157214,POST,201,201
1739582157215,POST,200,201
1739582157214,POST,197,201
1739582157215,POST,196,201
1739582157200,POST,211,201
1739582157214,POST,196,201
1739582157212,POST,198,201
1739582157214,POST,196,201
1739582157200,POST,210,201
1739582157214,POST,209,201
1739582157420,POST,47,201
1739582157421,POST,46,201
1739582157420,POST,47,201
1739582157422,POST,45,201
1739582157422,POST,60,201
1739582157422,POST,60,201
1739582157420,POST,62,201
1739582157423,POST,61,201
1739582157420,POST,64,201
1739582157422,POST,62,201
1739582157421,POST,68,201
1739582157422,POST,67,201
1739582157421,POST,68,201
1739582157421,POST,69,201
1739582157420,POST,69,201
1739582157423,POST,67,201
1739582157424,POST,66,201
1739582157422,POST,67,201
1739582157420,POST,71,201
1739582157421,POST,70,201
1739582157423,POST,69,201
1739582157421,POST,71,201
1739582157423,POST,70,201
1739582157423,POST,72,201
1739582157424,POST,78,201
1739582157423,POST,79,201
1739582157423,POST,82,201
1739582157423,POST,82,201
1739582157423,POST,82,201
1739582157422,POST,84,201
1739582157422,POST,84,201
1739582157421,POST,100,201
1739582157467,POST,60,201
1739582157467,POST,73,201
1739582157489,POST,54,201
1739582157467,POST,76,201
1739582157482,POST,62,201
1739582157468,POST,76,201
1739582157493,POST,55,201
1739582157491,POST,57,201
1739582157492,POST,56,201
1739582157485,POST,63,201
1739582157490,POST,61,201
1739582157490,POST,61,201
1739582157491,POST,60,201
1739582157485,POST,72,201
1739582157485,POST,77,201
1739582157495,POST,67,201
1739582157490,POST,73,201
1739582157490,POST,76,201
1739582157482,POST,84,201
1739582157482,POST,84,201
1739582157490,POST,81,201
1739582157489,POST,82,201
1739582157502,POST,69,201
1739582157505,POST,66,201
1739582157505,POST,66,201
1739582157506,POST,65,201
1739582157506,POST,67,201
1739582157505,POST,68,201
1739582157502,POST,71,201
1739582157490,POST,86,201
1739582157492,POST,84,201
1739582157527,POST,54,201
1739582157543,POST,42,201
1739582157521,POST,67,201
1739582157543,POST,45,201
1739582157544,POST,44,201
1739582157544,POST,45,201
1739582157540,POST,49,201
1739582157551,POST,53,201
1739582157551,POST,53,201
1739582157557,POST,47,201
1739582157548,POST,56,201
1739582157548,POST,56,201
1739582157551,POST,53,201
1739582157549,POST,55,201
1739582157549,POST,61,201
1739582157562,POST,61,201
1739582157573,POST,50,201
1739582157571,POST,53,201
1739582157566,POST,58,201
1739582157563,POST,61,201
1739582157566,POST,58,201
1739582157563,POST,61,201
1739582157566,POST,62,201
1739582157576,POST,52,201
1739582157576,POST,52,201
1739582157604,POST,24,201
1739582157571,POST,60,201
1739582157571,POST,64,201
1739582157571,POST,65,201
1739582157573,POST,62,201
1739582157573,POST,62,201
1739582157571,POST,64,201
1739582157571,POST,65,201
1739582157581,POST,62,201
1739582157588,POST,55,201
1739582157589,POST,54,201
1739582157588,POST,55,201
1739582157585,POST,64,201
1739582157588,POST,62,201
1739582157589,POST,66,201
1739582157604,POST,51,201
1739582157605,POST,50,201
1739582157610,POST,45,201
1739582157604,POST,51,201
1739582157604,POST,51,201
1739582157604,POST,51,201
1739582157604,POST,51,201
1739582157623,POST,50,201
1739582157624,POST,49,201
1739582157636,POST,47,201
1739582157623,POST,60,201
1739582157636,POST,47,201
1739582157628,POST,55,201
1739582157631,POST,52,201
1739582157628,POST,55,201
1739582157624,POST,59,201
1739582157625,POST,58,201
1739582157625,POST,62,201
1739582157625,POST,62,201
1739582157628,POST,59,201
1739582157643,POST,52,201
1739582157636,POST,59,201
1739582157643,POST,52,201
1739582157636,POST,59,201
1739582157643,POST,52,201
1739582157636,POST,59,201
1739582157643,POST,52,201
1739582157628,POST,67,201
1739582157636,POST,59,201
1739582157656,POST,57,201
1739582157649,POST,64,201
1739582157650,POST,63,201
1739582157655,POST,60,201
1739582157656,POST,59,201
1739582157655,POST,60,201
1739582157684,POST,52,201
1739582157683,POST,53,201
1739582157656,POST,80,201
1739582157655,POST,81,201
1739582157687,POST,53,201
1739582157687,POST,53,201
1739582157655,POST,85,201
1739582157655,POST,85,201
1739582157683,POST,57,201
1739582157684,POST,56,201
1739582157683,POST,57,201
1739582157673,POST,76,201
1739582157684,POST,68,201
1739582157683,POST,69,201
1739582157683,POST,70,201
1739582157673,POST,84,201
1739582157696,POST,80,201
1739582157696,POST,80,201
1739582157713,POST,63,201
1739582157696,POST,80,201
1739582157696,POST,80,201
1739582157687,POST,93,201
1739582157696,POST,84,201
1739582157696,POST,84,201
1739582157696,POST,84,201
1739582157696,POST,84,201
1739582157713,POST,78,201
1739582157720,POST,71,201
1739582157715,POST,79,201
1739582157741,POST,53,201
1739582157715,POST,79,201
1739582157740,POST,54,201
1739582157713,POST,81,201
1739582157740,POST,54,201
1739582157740,POST,58,201
1739582157750,POST,48,201
1739582157736,POST,62,201
1739582157736,POST,63,201
1739582157740,POST,60,201
1739582157736,POST,64,201
1739582157736,POST,65,201
1739582157741,POST,60,201
1739582157741,POST,60,201
1739582157695,POST,109,201
1739582157758,POST,56,201
1739582157752,POST,62,201
1739582157753,POST,61,201
1739582157753,POST,64,201
1739582157780,POST,52,201
1739582157777,POST,75,201
1739582157776,POST,76,201
1739582157780,POST,72,201
1739582157780,POST,73,201
1739582157799,POST,56,201
1739582157801,POST,56,201
1739582157799,POST,58,201
1739582157791,POST,66,201
1739582157791,POST,66,201
1739582157800,POST,57,201
1739582157776,POST,81,201
1739582157799,POST,59,201
1739582157794,POST,67,201
1739582157780,POST,81,201
1739582157794,POST,67,201
1739582157794,POST,67,201
1739582157780,POST,81,201
1739582157804,POST,57,201
1739582157777,POST,84,201
1739582157798,POST,63,201
1739582157794,POST,67,201
1739582157777,POST,89,201
1739582157800,POST,66,201
1739582157801,POST,65,201
1739582157794,POST,72,201
1739582157794,POST,72,201
1739582157815,POST,60,201
1739582157814,POST,61,201
1739582157817,POST,58,201
1739582157815,POST,62,201
1739582157801,POST,79,201
1739582157861,POST,24,201
1739582157852,POST,49,201
1739582157852,POST,49,201
1739582157832,POST,77,201
1739582157855,POST,55,201
1739582157858,POST,63,201
1739582157857,POST,70,201
1739582157852,POST,75,201
1739582157861,POST,66,201
1739582157861,POST,66,201
1739582157853,POST,74,201
1739582157861,POST,70,201
1739582157861,POST,70,201
1739582157861,POST,70,201
1739582157861,POST,70,201
1739582157858,POST,73,201
1739582157858,POST,73,201
1739582157857,POST,74,201
1739582157857,POST,74,201
1739582157861,POST,70,201
1739582157866,POST,65,201
1739582157858,POST,73,201
1739582157866,POST,75,201
1739582157875,POST,66,201
1739582157866,POST,81,201
1739582157861,POST,87,201
1739582157880,POST,68,201
1739582157877,POST,71,201
1739582157875,POST,73,201
1739582157885,POST,62,201
1739582157866,POST,82,201
1739582157866,POST,82,201
1739582157875,POST,73,201
1739582157931,POST,25,201
1739582157931,POST,41,201
1739582157911,POST,63,201
1739582157909,POST,65,201
1739582157902,POST,72,201
1739582157927,POST,51,201
1739582157921,POST,57,201
1739582157927,POST,51,201
1739582157902,POST,76,201
1739582157931,POST,61,201
1739582157931,POST,62,201
1739582157931,POST,62,201
1739582157927,POST,66,201
1739582157931,POST,63,201
1739582157927,POST,68,201
1739582157927,POST,68,201
1739582157931,POST,68,201
1739582157931,POST,70,201
1739582157942,POST,60,201
1739582157931,POST,70,201
1739582157948,POST,53,201
1739582157948,POST,64,201
1739582157931,POST,83,201
1739582157948,POST,66,201
1739582157948,POST,66,201
1739582157931,POST,83,201
1739582157942,POST,72,201
1739582157948,POST,86,201
1739582157948,POST,86,201
1739582157956,POST,78,201
1739582157948,POST,86,201
1739582157948,POST,86,201
1739582157948,POST,87,201
1739582157978,POST,72,201
1739582157975,POST,78,201
1739582157975,POST,78,201
1739582157972,POST,81,201
1739582157978,POST,75,201
1739582157975,POST,80,201
1739582157978,POST,77,201
1739582157978,POST,77,201
1739582158002,POST,70,201
1739582157995,POST,77,201
1739582157995,POST,78,201
1739582158014,POST,59,201
1739582157999,POST,74,201
1739582158014,POST,59,201
1739582158002,POST,74,201
1739582157992,POST,84,201
1739582158002,POST,74,201
1739582157994,POST,82,201
1739582158002,POST,74,201
1739582158014,POST,62,201
1739582157993,POST,84,201
1739582157993,POST,84,201
1739582157993,POST,84,201
1739582158034,POST,59,201
1739582158012,POST,92,201
1739582158014,POST,90,201
1739582158014,POST,90,201
1739582158034,POST,81,201
1739582158076,POST,39,201
1739582158035,POST,80,201
1739582158034,POST,81,201
1739582158034,POST,81,201
1739582158034,POST,82,201
1739582158050,POST,82,201
1739582158053,POST,82,201
1739582158053,POST,82,201
1739582158053,POST,82,201
1739582158055,POST,80,201
1739582158055,POST,80,201
1739582158053,POST,82,201
1739582158055,POST,80,201
1739582158115,POST,37,201
1739582158077,POST,76,201
1739582158072,POST,81,201
1739582158073,POST,80,201
1739582158072,POST,82,201
1739582158077,POST,77,201
1739582158104,POST,50,201
1739582158073,POST,86,201
1739582158076,POST,83,201
1739582158074,POST,85,201
1739582158104,POST,55,201
1739582158076,POST,83,201
1739582158073,POST,86,201
1739582158076,POST,83,201
1739582158077,POST,83,201
1739582158076,POST,84,201
1739582158076,POST,84,201
1739582158093,POST,79,201
1739582158104,POST,68,201
1739582158116,POST,61,201
1739582158116,POST,61,201
1739582158116,POST,63,201
1739582158115,POST,64,201
1739582158116,POST,63,201
1739582158135,POST,57,201
1739582158135,POST,57,201
1739582158132,POST,63,201
1739582158135,POST,62,201
1739582158135,POST,62,201
1739582158135,POST,62,201
1739582158135,POST,64,201
1739582158135,POST,77,201
1739582158152,POST,60,201
1739582158161,POST,51,201
1739582158160,POST,54,201
1739582158159,POST,55,201
1739582158154,POST,60,201
1739582158153,POST,61,201
1739582158154,POST,60,201
1739582158159,POST,55,201
1739582158159,POST,55,201
1739582158159,POST,55,201
1739582158154,POST,60,201
1739582158154,POST,61,201
1739582158153,POST,62,201
1739582158159,POST,57,201
1739582158160,POST,56,201
1739582158159,POST,58,201
1739582158159,POST,58,201
1739582158172,POST,59,201
1739582158172,POST,59,201
1739582158177,POST,62,201
1739582158180,POST,59,201
1739582158177,POST,64,201
1739582158179,POST,62,201
1739582158179,POST,62,201
1739582158192,POST,58,201
1739582158199,POST,51,201
1739582158212,POST,61,201
1739582158217,POST,57,201
1739582158198,POST,76,201
1739582158215,POST,59,201
1739582158213,POST,61,201
1739582158198,POST,79,201
1739582158214,POST,63,201
1739582158214,POST,63,201
1739582158215,POST,62,201
1739582158198,POST,79,201
1739582158214,POST,63,201
1739582158212,POST,65,201
1739582158214,POST,63,201
1739582158216,POST,61,201
1739582158196,POST,81,201
1739582158214,POST,67,201
1739582158214,POST,67,201
1739582158216,POST,65,201
1739582158214,POST,67,201
1739582158214,POST,67,201
1739582158192,POST,89,201
1739582158217,POST,64,201
1739582158214,POST,71,201
1739582158239,POST,57,201
1739582158231,POST,67,201
1739582158250,POST,48,201
1739582158231,POST,67,201
1739582158239,POST,59,201
1739582158241,POST,57,201
1739582158241,POST,57,201
1739582158241,POST,75,201
1739582158275,POST,57,201
1739582158250,POST,82,201
1739582158277,POST,75,201
1739582158277,POST,75,201
1739582158274,POST,78,201
1739582158277,POST,76,201
1739582158281,POST,72,201
1739582158277,POST,76,201
1739582158273,POST,80,201
1739582158281,POST,74,201
1739582158285,POST,70,201
1739582158274,POST,81,201
1739582158277,POST,79,201
1739582158281,POST,75,201
1739582158275,POST,80,201
1739582158277,POST,78,201
1739582158277,POST,80,201
1739582158281,POST,76,201
1739582158281,POST,77,201
1739582158281,POST,77,201
1739582158277,POST,81,201
1739582158277,POST,85,201
1739582158298,POST,64,201
1739582158277,POST,85,201
1739582158298,POST,64,201
1739582158298,POST,64,201
1739582158298,POST,64,201
1739582158298,POST,64,201
1739582158281,POST,81,201
1739582158296,POST,66,201
1739582158298,POST,64,201
1739582158317,POST,51,201
1739582158332,POST,45,201
1739582158332,POST,48,201
1739582158356,POST,56,201
1739582158356,POST,56,201
1739582158355,POST,57,201
1739582158353,POST,59,201
1739582158356,POST,57,201
1739582158353,POST,59,201
1739582158354,POST,59,201
1739582158356,POST,58,201
1739582158358,POST,60,201
1739582158358,POST,60,201
1739582158353,POST,65,201
1739582158352,POST,66,201
1739582158362,POST,56,201
1739582158352,POST,68,201
1739582158355,POST,65,201
1739582158352,POST,68,201
1739582158357,POST,63,201
1739582158356,POST,69,201
1739582158362,POST,69,201
1739582158362,POST,69,201
1739582158380,POST,51,201
1739582158362,POST,69,201
1739582158362,POST,78,201
1739582158368,POST,72,201
1739582158362,POST,78,201
1739582158362,POST,78,201
1739582158358,POST,82,201
1739582158362,POST,78,201
1739582158362,POST,78,201
1739582158357,POST,83,201
1739582158362,POST,78,201
1739582158377,POST,63,201
1739582158440,POST,34,201
1739582158413,POST,61,201
1739582158413,POST,61,201
1739582158413,POST,61,201
1739582158413,POST,61,201
1739582158413,POST,61,201
1739582158418,POST,78,201
1739582158425,POST,71,201
1739582158440,POST,59,201
1739582158420,POST,79,201
1739582158413,POST,86,201
1739582158420,POST,79,201
1739582158418,POST,81,201
1739582158418,POST,81,201
1739582158418,POST,81,201
1739582158413,POST,86,201
1739582158420,POST,83,201
1739582158440,POST,71,201
1739582158440,POST,71,201
1739582158440,POST,71,201
1739582158440,POST,76,201
1739582158440,POST,76,201
1739582158431,POST,85,201
1739582158440,POST,76,201
1739582158418,POST,98,201
1739582158414,POST,102,201
1739582158420,POST,96,201
1739582158440,POST,76,201
1739582158432,POST,84,201
1739582158432,POST,84,201
1739582158431,POST,85,201
1739582158440,POST,76,201
1739582158474,POST,62,201
1739582158474,POST,62,201
1739582158474,POST,65,201
1739582158474,POST,65,201
1739582158474,POST,81,201
1739582158474,POST,81,201
1739582158511,POST,62,201
1739582158517,POST,57,201
1739582158499,POST,75,201
1739582158496,POST,78,201
1739582158496,POST,78,201
1739582158499,POST,75,201
1739582158499,POST,75,201
1739582158503,POST,72,201
1739582158511,POST,64,201
1739582158499,POST,76,201
1739582158499,POST,76,201
1739582158511,POST,64,201
1739582158499,POST,76,201
1739582158499,POST,79,201
1739582158517,POST,61,201
1739582158499,POST,79,201
1739582158516,POST,64,201
1739582158516,POST,64,201
1739582158516,POST,64,201
1739582158517,POST,63,201
1739582158517,POST,63,201
1739582158517,POST,63,201
1739582158516,POST,64,201
1739582158517,POST,63,201
1739582158516,POST,64,201
1739582158537,POST,53,201
1739582158516,POST,75,201
1739582158536,POST,61,201
1739582158539,POST,58,201
1739582158539,POST,60,201
1739582158556,POST,51,201
1739582158555,POST,52,201
1739582158574,POST,124,201
1739582158578,POST,120,201
1739582158575,POST,123,201
1739582158578,POST,120,201
1739582158575,POST,124,201
1739582158580,POST,118,201
1739582158574,POST,124,201
1739582158575,POST,123,201
1739582158574,POST,124,201
1739582158574,POST,124,201
1739582158574,POST,124,201
1739582158575,POST,124,201
1739582158575,POST,124,201
1739582158575,POST,124,201
1739582158574,POST,125,201
1739582158580,POST,119,201
1739582158573,POST,126,201
1739582158580,POST,118,201
1739582158580,POST,136,201
1739582158580,POST,136,201
1739582158580,POST,138,201
1739582158578,POST,140,201
1739582158580,POST,141,201
1739582158591,POST,130,201
1739582158597,POST,124,201
1739582158580,POST,141,201
1739582158580,POST,141,201
1739582158599,POST,127,201
1739582158591,POST,135,201
1739582158597,POST,129,201
1739582158607,POST,129,201
1739582158607,POST,129,201
1739582158700,POST,46,201
1739582158699,POST,48,201
1739582158700,POST,49,201
1739582158700,POST,49,201
1739582158700,POST,49,201
1739582158698,POST,52,201
1739582158700,POST,52,201
1739582158699,POST,53,201
1739582158698,POST,54,201
1739582158700,POST,61,201
1739582158699,POST,62,201
1739582158699,POST,65,201
1739582158698,POST,66,201
1739582158699,POST,65,201
1739582158700,POST,64,201
1739582158699,POST,65,201
1739582158719,POST,45,201
1739582158716,POST,48,201
1739582158700,POST,64,201
1739582158719,POST,45,201
1739582158716,POST,52,201
1739582158721,POST,47,201
1739582158721,POST,47,201
1739582158699,POST,69,201
1739582158721,POST,48,201
1739582158722,POST,47,201
1739582158721,POST,53,201
1739582158736,POST,50,201
1739582158737,POST,49,201
1739582158726,POST,61,201
1739582158747,POST,55,201
1739582158746,POST,143,201
1739582158764,POST,125,201
1739582158764,POST,125,201
1739582158764,POST,125,201
1739582158764,POST,125,201
1739582158726,POST,163,201
1739582158752,POST,137,201
1739582158750,POST,139,201
1739582158752,POST,137,201
1739582158750,POST,139,201
1739582158749,POST,140,201
1739582158749,POST,140,201
1739582158752,POST,137,201
1739582158726,POST,163,201
1739582158764,POST,125,201
1739582158764,POST,125,201
1739582158764,POST,125,201
1739582158768,POST,141,201
1739582158764,POST,145,201
1739582158768,POST,141,201
1739582158768,POST,142,201
1739582158770,POST,140,201
1739582158761,POST,149,201
1739582158761,POST,149,201
1739582158774,POST,136,201
1739582158768,POST,145,201
1739582158770,POST,144,201
1739582158764,POST,150,201
1739582158786,POST,128,201
1739582158786,POST,129,201
1739582158787,POST,128,201
1739582158891,POST,142,201
1739582158909,POST,125,201
1739582158889,POST,146,201
1739582158911,POST,124,201
1739582158890,POST,143,201
1739582158889,POST,144,201
1739582158890,POST,143,201
1739582158890,POST,143,201
1739582158890,POST,143,201
1739582158890,POST,145,201
1739582158911,POST,124,201
1739582158910,POST,125,201
1739582158909,POST,126,201
1739582158911,POST,124,201
1739582158909,POST,126,201
1739582158891,POST,144,201
1739582158890,POST,145,201
1739582158890,POST,145,201
1739582158890,POST,145,201
1739582158889,POST,146,201
1739582158891,POST,144,201
1739582158889,POST,146,201
1739582158890,POST,144,201
1739582158889,POST,145,201
1739582158802,POST,232,201
1739582158916,POST,141,201
1739582158915,POST,144,201
1739582159034,POST,25,201
1739582158914,POST,145,201
1739582158914,POST,145,201
1739582158916,POST,143,201
1739582158914,POST,147,201
1739582158911,POST,151,201
1739582159036,POST,44,201
1739582159036,POST,44,201
1739582159037,POST,43,201
1739582159037,POST,43,201
1739582159036,POST,46,201
1739582159036,POST,46,201
1739582159037,POST,46,201
1739582159036,POST,48,201
1739582159035,POST,49,201
1739582159036,POST,47,201
1739582159038,POST,46,201
1739582159037,POST,47,201
1739582159037,POST,47,201
1739582159037,POST,48,201
1739582159037,POST,48,201
1739582159035,POST,53,201
1739582159038,POST,50,201
1739582159037,POST,51,201
1739582159036,POST,52,201
1739582159036,POST,52,201
1739582159037,POST,52,201
1739582159038,POST,51,201
1739582159036,POST,53,201
1739582159035,POST,54,201
1739582159057,POST,50,201
1739582159060,POST,47,201
1739582159062,POST,45,201
1739582159060,POST,50,201
1739582159060,POST,50,201
1739582159060,POST,52,201
1739582159062,POST,50,201
1739582159060,POST,56,201
1739582159081,POST,43,201
1739582159080,POST,44,201
1739582159081,POST,46,201
1739582159081,POST,46,201
1739582159084,POST,47,201
1739582159084,POST,48,201
1739582159085,POST,47,201
1739582159083,POST,49,201
1739582159089,POST,43,201
1739582159089,POST,43,201
1739582159086,POST,46,201
1739582159085,POST,49,201
1739582159083,POST,51,201
1739582159084,POST,51,201
1739582159089,POST,133,201
1739582159086,POST,137,201
1739582159089,POST,134,201
1739582159084,POST,139,201
1739582159089,POST,133,201
1739582159088,POST,136,201
1739582159090,POST,134,201
1739582159084,POST,140,201
1739582159108,POST,116,201
1739582159110,POST,115,201
1739582159089,POST,135,201
1739582159089,POST,135,201
1739582159108,POST,117,201
1739582159108,POST,116,201
1739582159127,POST,118,201
1739582159116,POST,129,201
1739582159124,POST,121,201
1739582159110,POST,138,201
1739582159131,POST,129,201
1739582159132,POST,131,201
1739582159134,POST,129,201
1739582159132,POST,131,201
1739582159135,POST,129,201
1739582159132,POST,131,201
1739582159112,POST,151,201
1739582159127,POST,136,201
1739582159132,POST,131,201
1739582159132,POST,132,201
1739582159134,POST,130,201
1739582159124,POST,139,201
1739582159112,POST,154,201
1739582159132,POST,138,201
1739582159223,POST,58,201
1739582159223,POST,58,201
1739582159223,POST,59,201
1739582159223,POST,60,201
1739582159224,POST,58,201
1739582159224,POST,59,201
1739582159226,POST,57,201
1739582159224,POST,62,201
1739582159226,POST,62,201
1739582159224,POST,64,201
1739582159226,POST,64,201
1739582159225,POST,65,201
1739582159225,POST,66,201
1739582159225,POST,66,201
1739582159245,POST,57,201
1739582159248,POST,56,201
1739582159261,POST,43,201
1739582159245,POST,63,201
1739582159264,POST,44,201
1739582159245,POST,63,201
1739582159265,POST,43,201
1739582159264,POST,49,201
1739582159263,POST,50,201
1739582159263,POST,50,201
1739582159265,POST,57,201
1739582159267,POST,55,201
1739582159265,POST,57,201
1739582159264,POST,58,201
1739582159265,POST,57,201
1739582159271,POST,51,201
1739582159264,POST,58,201
1739582159264,POST,58,201
1739582159283,POST,46,201
1739582159281,POST,48,201
1739582159283,POST,46,201
1739582159283,POST,46,201
1739582159283,POST,47,201
1739582159281,POST,49,201
1739582159282,POST,136,201
1739582159290,POST,128,201
1739582159288,POST,130,201
1739582159302,POST,116,201
1739582159291,POST,127,201
1739582159286,POST,132,201
1739582159288,POST,130,201
1739582159291,POST,127,201
1739582159290,POST,128,201
1739582159308,POST,111,201
1739582159308,POST,111,201
1739582159308,POST,111,201
1739582159304,POST,115,201
1739582159308,POST,111,201
1739582159304,POST,132,201
1739582159322,POST,117,201
1739582159322,POST,119,201
1739582159313,POST,129,201
1739582159322,POST,121,201
1739582159313,POST,129,201
1739582159322,POST,120,201
1739582159313,POST,132,201
1739582159322,POST,123,201
1739582159329,POST,116,201
1739582159322,POST,123,201
1739582159322,POST,123,201
1739582159329,POST,116,201
1739582159322,POST,125,201
1739582159329,POST,118,201
1739582159329,POST,118,201
1739582159330,POST,128,201
1739582159330,POST,130,201
1739582159419,POST,51,201
1739582159418,POST,52,201
1739582159419,POST,67,201
1739582159419,POST,67,201
1739582159419,POST,67,201
1739582159418,POST,68,201
1739582159419,POST,67,201
1739582159418,POST,68,201
1739582159418,POST,68,201
1739582159418,POST,68,201
1739582159419,POST,67,201
1739582159419,POST,68,201
1739582159419,POST,67,201
1739582159419,POST,67,201
1739582159437,POST,65,201
1739582159439,POST,63,201
1739582159443,POST,85,201
1739582159448,POST,80,201
1739582159445,POST,83,201
1739582159458,POST,70,201
1739582159443,POST,85,201
1739582159445,POST,83,201
1739582159443,POST,85,201
1739582159448,POST,80,201
1739582159445,POST,83,201
1739582159442,POST,90,201
1739582159446,POST,86,201
1739582159445,POST,87,201
1739582159446,POST,86,201
1739582159448,POST,84,201
1739582159443,POST,89,201
1739582159461,POST,158,201
1739582159488,POST,132,201
1739582159471,POST,148,201
1739582159486,POST,133,201
1739582159487,POST,134,201
1739582159488,POST,133,201
1739582159488,POST,133,201
1739582159488,POST,133,201
1739582159487,POST,132,201
1739582159471,POST,148,201
1739582159488,POST,134,201
1739582159486,POST,135,201
1739582159487,POST,134,201
1739582159487,POST,134,201
1739582159488,POST,133,201
1739582159503,POST,143,201
1739582159528,POST,118,201
1739582159528,POST,120,201
1739582159528,POST,120,201
1739582159528,POST,120,201
1739582159502,POST,146,201
1739582159534,POST,123,201
1739582159532,POST,125,201
1739582159533,POST,129,201
1739582159532,POST,132,201
1739582159533,POST,131,201
